basket_wt_kg,catch_id,creation_date,id,last_modified_date,mission_number,sampled,set_number,size_class,size_class_display,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid
0.0005,6014,2023-07-31 17:16:35 UTC,7608,2023-07-31 17:16:35 UTC,TEL-2023-010,No,199,1,1,125125,6211,DAISY,Ophiure pâquerette,Ophiopholis aculeata,c0a542dd-570a-41e1-86fc-de2b78e1949e
0.23,6011,2023-07-31 17:13:22 UTC,7605,2023-07-31 17:13:22 UTC,TEL-2023-010,No,199,1,1,1292,8332,Anthozoan unidentified,Anthozoaires non-spécifié,Anthozoa (c.),5cc2c93a-5130-40a9-b3b3-041ff8a6baa1
1.404,6012,2023-07-31 17:14:22 UTC,7606,2023-07-31 17:14:22 UTC,TEL-2023-010,No,199,1,1,123908,8347,Sea Star (P. andromeda),Étoile de mer (P. andromeda),Psilaster andromeda,34905f2c-626d-4f72-8a28-e0a4903288d6
1.16,6021,2023-07-31 20:32:28 UTC,7616,2023-07-31 20:32:28 UTC,TEL-2023-010,Yes,200,1,1,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c
0.212,6022,2023-07-31 20:33:46 UTC,7620,2023-07-31 20:33:46 UTC,TEL-2023-010,Yes,200,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
15.55,6020,2023-07-31 20:31:08 UTC,7613,2023-07-31 20:31:08 UTC,TEL-2023-010,Yes,200,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
16.76,6020,2023-07-31 20:31:20 UTC,7614,2023-07-31 20:31:20 UTC,TEL-2023-010,Yes,200,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
15.79,6020,2023-07-31 20:31:37 UTC,7615,2023-07-31 20:31:37 UTC,TEL-2023-010,Yes,200,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
0.001,6032,2023-07-31 20:39:34 UTC,7627,2023-07-31 21:01:09 UTC,TEL-2023-010,Yes,200,1,1,127144,31,"TURBOT,GREENLAND HALIBUT","Flétan du groenland, turbot",Reinhardtius hippoglossoides,710efa37-823e-4f1a-9e18-2ef4e501811a
0.002,6031,2023-07-31 20:39:14 UTC,7626,2023-07-31 20:39:14 UTC,TEL-2023-010,Yes,200,1,1,125498,150,LANTERNFISH,Poissons-lanterne non-spécifié (Myctophidae),Myctophidae sp.,96a8fc77-7bff-498e-867e-28867677cb8f
0.102,6030,2023-07-31 20:38:28 UTC,7625,2023-07-31 20:38:28 UTC,TEL-2023-010,Yes,200,1,1,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8
0.003,6029,2023-07-31 20:37:36 UTC,7624,2023-07-31 21:00:04 UTC,TEL-2023-010,Yes,200,1,1,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba
0.014,6028,2023-07-31 20:37:06 UTC,7623,2023-07-31 20:37:06 UTC,TEL-2023-010,Yes,200,1,1,126352,712,WHITE BARRACUDINA; NOTOLEPIS RISSOI,Lussion blanc,Arctozenus risso,2f9622a3-854c-48a5-82e6-ee88d3fce959
0.192,6036,2023-07-31 20:42:50 UTC,7631,2023-07-31 20:42:50 UTC,TEL-2023-010,No,200,1,1,107649,2211,Northern shrimp,Crevette nordique,Pandalus borealis,249afc26-aeec-421f-a6d1-e4a61532a96e
0.058,6035,2023-07-31 20:42:11 UTC,7630,2023-07-31 20:42:11 UTC,TEL-2023-010,No,200,1,1,107676,2221,Pink glass shrimp,Sivade rose (Crevette blanche),Pasiphaea multidentata,a041bed4-9c9a-4ce1-8614-7f7505772d9f
0.026,6038,2023-07-31 20:44:18 UTC,7633,2023-07-31 20:44:18 UTC,TEL-2023-010,No,200,1,1,107563,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,b848c7a9-1de9-4f8b-9ebb-86ee4ce2686d
1.55,6023,2023-07-31 20:32:51 UTC,7617,2023-07-31 20:32:51 UTC,TEL-2023-010,Yes,200,1,1,107205,2523,NORTHERN STONE CRAB,Crabe épineux du Nord,Lithodes maja,555d8971-6fa1-4fec-97ea-8f790c961a24
0.012,6037,2023-07-31 20:43:42 UTC,7632,2023-07-31 20:43:42 UTC,TEL-2023-010,No,200,1,1,110690,2611,NORTHERN KRILL,Krill norvégien,Meganyctiphanes norvegica,38e44e47-d727-46ce-9d86-19d72b2c8e56
0.0005,6033,2023-07-31 20:39:55 UTC,7628,2023-07-31 20:40:02 UTC,TEL-2023-010,No,200,1,1,1053399,2795,Epimeria (Epimeria) loricata,,Epimeria (Epimeria) loricata,602cb254-114e-4e70-979d-89e32f811e9f
0.002,6042,2023-07-31 20:49:14 UTC,7637,2023-07-31 20:49:14 UTC,TEL-2023-010,No,200,1,1,883,3100,BRISTLE WORMS,Polychète non spécifié (Polychaeta),Polychaeta (c.),6e0af470-c12f-4fb0-a6b2-c1774f8dde38
0.016,6027,2023-07-31 20:36:40 UTC,7622,2023-07-31 20:36:40 UTC,TEL-2023-010,No,200,1,1,138265,4508,Octopus (Bathypolypus sp.),Poulpes (Bathypolypus sp.),Bathypolypus sp.,72243fbc-9075-11ec-8fd9-a08cfde36583
0.032,6026,2023-07-31 20:36:04 UTC,7621,2023-07-31 20:36:04 UTC,TEL-2023-010,No,200,1,1,123915,6115,MUD STAR,Étoile de mer (C. crispatus),Ctenodiscus crispatus,09d8152f-17d3-4565-8684-4691d258f4f3
1.0,6024,2023-07-31 20:33:06 UTC,7618,2023-07-31 20:33:06 UTC,TEL-2023-010,No,200,1,1,124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086
1.536,6041,2023-07-31 20:47:14 UTC,7636,2023-07-31 20:47:14 UTC,TEL-2023-010,No,200,1,1,124404,6413,HEART URCHIN,Oursin coeur de vase,Brisaster fragilis,ef0d2198-7200-4cb4-9c88-0a59d8aedcde
0.362,6040,2023-07-31 20:45:39 UTC,7635,2023-07-31 20:45:39 UTC,TEL-2023-010,No,200,1,1,100757,8316,Hormathia unidentified,Hormathia non-spécifié,Hormathia sp.,6a3f548f-a7f6-4199-ba8e-934cbc2e97db
0.73,6039,2023-07-31 20:45:04 UTC,7634,2023-07-31 20:45:04 UTC,TEL-2023-010,No,200,1,1,123908,8347,Sea Star (P. andromeda),Étoile de mer (P. andromeda),Psilaster andromeda,34905f2c-626d-4f72-8a28-e0a4903288d6
0.046,6034,2023-07-31 20:40:56 UTC,7629,2023-07-31 20:40:56 UTC,TEL-2023-010,No,200,1,1,128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583
2.92,6025,2023-07-31 20:33:19 UTC,7619,2023-07-31 20:33:19 UTC,TEL-2023-010,No,200,1,1,135220,8500,JELLYFISHES,Méduse non-spécifié (Scyphozoa),Scyphozoa (c.),0201c618-97bd-47d6-9a2a-3520ebb5f770
4.42,6044,2023-08-01 01:21:19 UTC,7715,2023-08-01 01:21:19 UTC,TEL-2023-010,Yes,201,1,1,126504,12,WHITE HAKE,Merluche blanche,Urophycis tenuis,8e60de8c-89fd-416d-8d5d-9f9e6d72c47c
0.228,6052,2023-08-01 01:25:40 UTC,7722,2023-08-01 01:25:40 UTC,TEL-2023-010,Yes,201,1,1,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7
23.78,6043,2023-08-01 00:58:31 UTC,7664,2023-08-01 00:58:31 UTC,TEL-2023-010,Yes,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.02,6043,2023-08-01 01:14:25 UTC,7713,2023-08-01 01:14:25 UTC,TEL-2023-010,Yes,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.42,6043,2023-08-01 00:55:06 UTC,7638,2023-08-01 00:55:08 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.99,6043,2023-08-01 00:55:14 UTC,7639,2023-08-01 00:55:14 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.11,6043,2023-08-01 00:55:21 UTC,7640,2023-08-01 00:55:21 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
17.17,6043,2023-08-01 00:55:32 UTC,7641,2023-08-01 00:55:32 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.84,6043,2023-08-01 00:55:38 UTC,7642,2023-08-01 00:55:38 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
17.7,6043,2023-08-01 00:55:47 UTC,7643,2023-08-01 00:55:47 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.84,6043,2023-08-01 00:55:54 UTC,7644,2023-08-01 00:55:54 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.57,6043,2023-08-01 00:56:04 UTC,7645,2023-08-01 00:56:04 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.55,6043,2023-08-01 00:56:10 UTC,7646,2023-08-01 00:56:10 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.4,6043,2023-08-01 00:56:18 UTC,7647,2023-08-01 00:56:18 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
17.18,6043,2023-08-01 00:56:27 UTC,7648,2023-08-01 00:56:27 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.18,6043,2023-08-01 00:56:34 UTC,7649,2023-08-01 00:56:34 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.54,6043,2023-08-01 00:56:42 UTC,7650,2023-08-01 00:56:42 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.72,6043,2023-08-01 00:56:49 UTC,7651,2023-08-01 00:56:49 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.9,6043,2023-08-01 00:56:57 UTC,7652,2023-08-01 00:56:57 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.89,6043,2023-08-01 00:57:04 UTC,7653,2023-08-01 00:57:04 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.75,6043,2023-08-01 00:57:12 UTC,7654,2023-08-01 00:57:12 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.16,6043,2023-08-01 00:57:21 UTC,7655,2023-08-01 00:57:21 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
16.72,6043,2023-08-01 00:57:27 UTC,7656,2023-08-01 00:57:27 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.26,6043,2023-08-01 00:57:35 UTC,7657,2023-08-01 00:57:35 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.48,6043,2023-08-01 00:57:42 UTC,7658,2023-08-01 00:57:42 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.2,6043,2023-08-01 00:57:49 UTC,7659,2023-08-01 00:57:49 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
17.98,6043,2023-08-01 00:57:58 UTC,7660,2023-08-01 00:57:58 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.04,6043,2023-08-01 00:58:05 UTC,7661,2023-08-01 00:58:05 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.65,6043,2023-08-01 00:58:12 UTC,7662,2023-08-01 00:58:12 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.14,6043,2023-08-01 00:58:20 UTC,7663,2023-08-01 00:58:20 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.99,6043,2023-08-01 00:58:37 UTC,7665,2023-08-01 01:50:34 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.31,6043,2023-08-01 00:59:08 UTC,7666,2023-08-01 00:59:08 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
24.32,6043,2023-08-01 00:59:10 UTC,7667,2023-08-01 00:59:10 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.36,6043,2023-08-01 00:59:13 UTC,7668,2023-08-01 00:59:13 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.06,6043,2023-08-01 00:59:16 UTC,7669,2023-08-01 00:59:16 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.42,6043,2023-08-01 00:59:22 UTC,7670,2023-08-01 00:59:22 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.81,6043,2023-08-01 00:59:25 UTC,7671,2023-08-01 00:59:25 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.57,6043,2023-08-01 00:59:30 UTC,7672,2023-08-01 00:59:30 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.87,6043,2023-08-01 00:59:33 UTC,7673,2023-08-01 00:59:33 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.83,6043,2023-08-01 00:59:37 UTC,7674,2023-08-01 00:59:37 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
24.46,6043,2023-08-01 00:59:40 UTC,7675,2023-08-01 00:59:40 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
25.63,6043,2023-08-01 00:59:44 UTC,7676,2023-08-01 00:59:44 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.24,6043,2023-08-01 00:59:46 UTC,7677,2023-08-01 00:59:46 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
27.39,6043,2023-08-01 00:59:50 UTC,7678,2023-08-01 00:59:50 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.9,6043,2023-08-01 00:59:53 UTC,7679,2023-08-01 00:59:53 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
26.49,6043,2023-08-01 00:59:57 UTC,7680,2023-08-01 00:59:57 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
25.79,6043,2023-08-01 01:00:00 UTC,7681,2023-08-01 01:00:00 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.99,6043,2023-08-01 01:00:03 UTC,7682,2023-08-01 01:00:03 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.09,6043,2023-08-01 01:00:06 UTC,7683,2023-08-01 01:00:06 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.59,6043,2023-08-01 01:00:09 UTC,7684,2023-08-01 01:00:09 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.19,6043,2023-08-01 01:00:12 UTC,7685,2023-08-01 01:00:12 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
17.91,6043,2023-08-01 01:00:16 UTC,7686,2023-08-01 01:00:16 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
26.23,6043,2023-08-01 01:00:20 UTC,7687,2023-08-01 01:00:20 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
24.05,6043,2023-08-01 01:00:23 UTC,7688,2023-08-01 01:00:23 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.18,6043,2023-08-01 01:00:26 UTC,7689,2023-08-01 01:00:26 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
25.51,6043,2023-08-01 01:00:29 UTC,7690,2023-08-01 01:00:29 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.06,6043,2023-08-01 01:00:34 UTC,7691,2023-08-01 01:00:34 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
24.22,6043,2023-08-01 01:00:37 UTC,7692,2023-08-01 01:00:37 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
24.74,6043,2023-08-01 01:00:40 UTC,7693,2023-08-01 01:00:40 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.13,6043,2023-08-01 01:00:43 UTC,7694,2023-08-01 01:00:43 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
16.94,6043,2023-08-01 01:00:47 UTC,7695,2023-08-01 01:00:47 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.36,6043,2023-08-01 01:00:52 UTC,7696,2023-08-01 01:50:46 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.67,6043,2023-08-01 01:12:03 UTC,7697,2023-08-01 01:12:03 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
23.01,6043,2023-08-01 01:12:14 UTC,7698,2023-08-01 01:12:14 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.86,6043,2023-08-01 01:12:24 UTC,7699,2023-08-01 01:12:24 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.28,6043,2023-08-01 01:12:32 UTC,7700,2023-08-01 01:12:32 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
22.5,6043,2023-08-01 01:12:40 UTC,7701,2023-08-01 01:12:40 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
18.88,6043,2023-08-01 01:12:50 UTC,7702,2023-08-01 01:12:50 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
20.4,6043,2023-08-01 01:12:57 UTC,7703,2023-08-01 01:12:57 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
19.19,6043,2023-08-01 01:13:07 UTC,7704,2023-08-01 01:13:07 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
15.41,6043,2023-08-01 01:13:16 UTC,7705,2023-08-01 01:13:16 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
21.88,6043,2023-08-01 01:13:24 UTC,7706,2023-08-01 01:13:24 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
25.63,6043,2023-08-01 01:13:33 UTC,7707,2023-08-01 01:13:33 UTC,TEL-2023-010,No,201,1,1,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b
