X6,X3,X962.ENEG.1,X962.ENEG.2,X963.ENEG.1,X963.ENEG.2,X964.ENEG.1,X964.ENEG.2,X965.ENEG.1,X965.ENEG.2,BBL25.521760,CAR25.518830,CAR25.518831,CAR25.518836,CAR25.518837,CAR25.518855,CAR25.518856,CAR25.518862,CAR25.518863,CAR25.518872,CAR25.518873,CAR25.518879,CAR25.518880,CAR25.518927,CAR25.518928,CAR25.519011,CAR25.519012,CAR25.519017,CAR25.519018,CAR25.519028,CAR25.519029,CAR25.519082,CAR25.519083,CAR25.519157,CAR25.519158,CAR25.519163,CAR25.519164,CAR25.519170,CAR25.519171,CAR25.519176,CAR25.519177,CAR25.519182,CAR25.519183,CAR25.519197,CAR25.519198,CAR25.519268,CAR25.519269,CAR25.519329,CAR25.519330,CAR25.519335,CAR25.519336,CAR25.519407,CAR25.519408,CAR25.519590,CAR25.519591,CAR25.519648,CAR25.519649,CAR25.FB101,CAR25.FB111,CAR25.FB114,CAR25.FB128,CAR25.FB131,CAR25.FB141,CAR25.FB144,CAR25.FB585,CAR25.FB614,CAR25.FB67,CAR25.FB72,CAR25.FB75,CAR25.FB82,CAR25.FB86,CAR25.FB98,GUL25.522118,GUL25.522119,GUL25.522134,GUL25.522135,GUL25.522163,GUL25.522164,GUL25.522169,GUL25.522185,GUL25.522186,GUL25.522192,GUL25.FB668,NEC25.521595,NEC25.521596,NEC25.521615,NEC25.521616,NEC25.521631,NEC25.521632,NEC25.521648,NEC25.521649,NEC25.521663,NEC25.521664,NEC25.521686,NEC25.521687,NEC25.521702,NEC25.521703,NEC25.FB641
Aurelia aurita,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tubularia indivisa,99.67,0,0,0,0,0,0,0,0,0,319,210,46,56,76,170,11,5,90,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0
Tubularia indivisa,99.67,0,0,0,0,0,0,0,0,0,319,210,46,56,76,170,11,5,90,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0
Tubularia indivisa,99.67,0,0,0,0,0,0,0,0,0,319,210,46,56,76,170,11,5,90,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0
Tubularia indivisa,99.67,0,0,0,0,0,0,0,0,0,319,210,46,56,76,170,11,5,90,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0
Tubularia indivisa,100,0,0,0,0,0,0,0,0,0,319,210,46,56,76,170,11,5,90,55,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,0
Alcyonidium mamillatum,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryozoa sp.,98.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artacama proboscidea,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,373,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artacama proboscidea,99.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,373,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocalanus sp.,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocalanus sp.,99.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocalanus sp.,98.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocalanus sp.,99.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocalanus sp.,98.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obelia dichotoma,100,0,0,0,0,0,0,0,0,0,164,117,27,31,92,95,46,140,129,99,57,48,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Obelia geniculata,100,0,0,0,0,0,0,0,0,0,164,117,27,31,92,95,46,140,129,99,57,48,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Obelia geniculata,100,0,0,0,0,0,0,0,0,0,164,117,27,31,92,95,46,140,129,99,57,48,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Obelia geniculata,100,0,0,0,0,0,0,0,0,0,164,117,27,31,92,95,46,140,129,99,57,48,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Obelia sp. 2 SL-2013,100,0,0,0,0,0,0,0,0,0,164,117,27,31,92,95,46,140,129,99,57,48,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,25,48,0,35,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,0,0,0,166,81,0,0,0,0,0,0,22,0,0,58,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,71,0,0,51,0,42,32,0,15,0,33,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,25,48,0,35,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,0,0,0,166,81,0,0,0,0,0,0,22,0,0,58,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,71,0,0,51,0,42,32,0,15,0,33,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,25,48,0,35,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,0,0,0,166,81,0,0,0,0,0,0,22,0,0,58,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,71,0,0,51,0,42,32,0,15,0,33,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,25,48,0,35,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,0,0,0,166,81,0,0,0,0,0,0,22,0,0,58,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,71,0,0,51,0,42,32,0,15,0,33,0,0,0
Bathycoccus prasinos,98.013,0,0,0,0,0,0,0,0,0,25,48,0,35,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,52,0,0,77,0,0,0,0,0,166,81,0,0,0,0,0,0,22,0,0,58,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,71,0,0,51,0,42,32,0,15,0,33,0,0,0
Bathycoccus prasinos,97.682,0,0,0,0,0,0,0,0,0,26,0,0,0,18,31,0,0,0,24,45,0,0,0,0,0,0,0,32,0,0,0,82,252,0,0,0,97,96,0,0,83,0,0,0,0,0,64,50,0,0,0,26,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,97.682,0,0,0,0,0,0,0,0,0,26,0,0,0,18,31,0,0,0,24,45,0,0,0,0,0,0,0,32,0,0,0,82,252,0,0,0,97,96,0,0,83,0,0,0,0,0,64,50,0,0,0,26,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,97.682,0,0,0,0,0,0,0,0,0,26,0,0,0,18,31,0,0,0,24,45,0,0,0,0,0,0,0,32,0,0,0,82,252,0,0,0,97,96,0,0,83,0,0,0,0,0,64,50,0,0,0,26,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,97.682,0,0,0,0,0,0,0,0,0,26,0,0,0,18,31,0,0,0,24,45,0,0,0,0,0,0,0,32,0,0,0,82,252,0,0,0,97,96,0,0,83,0,0,0,0,0,64,50,0,0,0,26,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,97.682,0,0,0,0,0,0,0,0,0,26,0,0,0,18,31,0,0,0,24,45,0,0,0,0,0,0,0,32,0,0,0,82,252,0,0,0,97,96,0,0,83,0,0,0,0,0,64,50,0,0,0,26,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,128,229,201,0,0,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,128,229,201,0,0,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,128,229,201,0,0,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiopholis aculeata,100,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,128,229,201,0,0,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ophiopholis aculeata,99.67,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,128,229,201,0,0,92,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sclerasterias sp. SERCINVERT1861,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,0,408,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sclerasterias sp. SERCINVERT1859,99.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,5,0,0,408,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonas commoda,99.67,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonas commoda,99.67,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micromonas pusilla,99.669,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanogrammus aeglefinus,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,70,198,23,119,31,108,217,14,0
Melanogrammus aeglefinus,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,70,198,23,119,31,108,217,14,0
Melanogrammus aeglefinus,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,70,198,23,119,31,108,217,14,0
Melanogrammus aeglefinus,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,70,198,23,119,31,108,217,14,0
Melanogrammus aeglefinus,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,103,0,0,0,0,33,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,40,70,198,23,119,31,108,217,14,0
Primnoa pacifica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,224,124,12,0,0,23,0,0,0,0,0,0,7,0,29,18,6,69,0,28,0,0,0,0,0
Primnoa pacifica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,224,124,12,0,0,23,0,0,0,0,0,0,7,0,29,18,6,69,0,28,0,0,0,0,0
Primnoa pacifica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,224,124,12,0,0,23,0,0,0,0,0,0,7,0,29,18,6,69,0,28,0,0,0,0,0
Primnoa pacifica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,224,124,12,0,0,23,0,0,0,0,0,0,7,0,29,18,6,69,0,28,0,0,0,0,0
Primnoa pacifica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,224,124,12,0,0,23,0,0,0,0,0,0,7,0,29,18,6,69,0,28,0,0,0,0,0
Flustra foliacea,100,0,0,0,0,0,0,0,0,0,106,92,0,0,311,176,113,73,17,13,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flustra foliacea,100,0,0,0,0,0,0,0,0,0,106,92,0,0,311,176,113,73,17,13,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flustra foliacea,100,0,0,0,0,0,0,0,0,0,106,92,0,0,311,176,113,73,17,13,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flustra foliacea,100,0,0,0,0,0,0,0,0,0,106,92,0,0,311,176,113,73,17,13,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flustra foliacea,100,0,0,0,0,0,0,0,0,0,106,92,0,0,311,176,113,73,17,13,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Bathycoccus prasinos,99.34,0,0,0,0,0,0,0,0,0,86,37,41,68,67,0,0,0,0,0,0,98,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,278,0,0,0,0,0,0,0,31,0,0,0,0,0
Laonice sarsi,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
